,Unnamed: 0,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,price,location
9532,9532,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5.0,4,144.0,0101000020E6100000EE5EEE93A380134053B4722F302F4A40
9533,9533,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,4,144.0,0101000020E6100000003B376DC67913408787307E1A2F4A40
9534,9534,Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,4.5,2,144.0,0101000020E6100000FE4465C39A7A1340D9CF6229922F4A40
9535,9535,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,5.0,2,138.0,0101000020E61000003315E29178791340E57FF277EF2E4A40
9536,9536,Entire home/apt,Amsterdam,Westerpark,4,5.0,2,132.0,0101000020E6100000B4AF3C484F81134008AF5DDA70304A40
9537,9537,Entire home/apt,Amsterdam,De Baarsjes / Oud West,15,4.5,2,144.0,0101000020E61000009563B2B8FF7813408736001B102F4A40
9538,9538,Entire home/apt,Amsterdam,De Baarsjes / Oud West,19,5.0,4,126.0,0101000020E6100000D28C45D3D97913405BB56B425A2F4A40
9539,9539,Entire home/apt,Amsterdam,De Baarsjes / Oud West,96,5.0,2,132.0,0101000020E61000004F57772CB679134072C0AE264F2F4A40
9540,9540,Entire home/apt,Amsterdam,Centrum West,18,5.0,2,143.0,0101000020E6100000931E865627871340A0E1CD1ABC2F4A40
9541,9541,Entire home/apt,Amsterdam,De Baarsjes / Oud West,12,4.5,3,138.0,0101000020E6100000C03FA54A947D1340526342CC252F4A40
9542,9542,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,2,126.0,0101000020E6100000DF4E22C2BF781340C2DB8310902F4A40
9543,9543,Entire home/apt,Amsterdam,De Baarsjes / Oud West,13,5.0,2,144.0,0101000020E6100000486C770FD07D1340C6E1CCAFE62E4A40
9544,9544,Entire home/apt,Amsterdam,Centrum West,0,0.0,2,126.0,0101000020E6100000C3F5285C8F92134036035C902D2F4A40
9545,9545,Entire home/apt,Amsterdam,Centrum Oost,3,4.5,2,126.0,0101000020E610000056F31C91EFA213405E30B8E68E2E4A40
9546,9546,Entire home/apt,Amsterdam,Centrum West,19,4.5,2,144.0,0101000020E61000006CCEC133A1991340BFB9BF7ADC2F4A40
9547,9547,Entire home/apt,Amsterdam,Centrum West,43,5.0,2,144.0,0101000020E610000084F1D3B8378F13400D6FD6E07D2F4A40
9548,9548,Entire home/apt,Amsterdam,Centrum Oost,1,0.0,2,129.0,0101000020E61000004F3BFC35599313406AFAEC80EB2E4A40
9549,9549,Entire home/apt,Amsterdam,Centrum West,2,0.0,3,143.0,0101000020E6100000FDBE7FF3E294134081936DE00E304A40
9550,9550,Entire home/apt,Amsterdam,Centrum West,11,5.0,4,144.0,0101000020E61000008B8C0E48C28E1340F8FF71C2842F4A40
9551,9551,Entire home/apt,Amsterdam,Centrum Oost,2,0.0,3,126.0,0101000020E61000000EBC5AEECCA41340639CBF09852E4A40
9552,9552,Entire home/apt,Amsterdam,Centrum Oost,27,5.0,2,138.0,0101000020E6100000035FD1ADD7A41340A2D11DC4CE2E4A40
9553,9553,Entire home/apt,Amsterdam,Centrum West,2,0.0,2,144.0,0101000020E6100000F964C570759013400EDC813AE52F4A40
9554,9554,Entire home/apt,Amsterdam,Centrum West,0,0.0,7,129.0,0101000020E61000007F880D164E92134024456458C52F4A40
9555,9555,Entire home/apt,Amsterdam,Centrum Oost,5,5.0,2,143.0,0101000020E6100000EC33677DCAA11340C3802557B12E4A40
9556,9556,Entire home/apt,Amsterdam,Centrum Oost,18,5.0,2,144.0,0101000020E6100000228C9FC6BD99134070986890822F4A40
9557,9557,Entire home/apt,Amsterdam,Centrum Oost,4,4.5,2,144.0,0101000020E61000004FE960FD9FA313400D897B2C7D2E4A40
9558,9558,Entire home/apt,Amsterdam,Centrum West,17,4.5,2,144.0,0101000020E6100000AD4B8DD0CF941340E42D573F362F4A40
9559,9559,Entire home/apt,Amsterdam,Centrum West,1,0.0,2,132.0,0101000020E6100000A4C7EF6DFA93134009A69A594B2F4A40
9560,9560,Entire home/apt,Amsterdam,Centrum West,3,4.5,2,144.0,0101000020E61000005AF44E05DC9313409E0B23BDA82F4A40
9561,9561,Entire home/apt,Amsterdam,Centrum West,7,4.5,2,144.0,0101000020E6100000999EB0C4039A1340ABB2EF8AE02F4A40
9562,9562,Entire home/apt,Amsterdam,Centrum Oost,3,4.5,2,132.0,0101000020E6100000C22FF5F3A6A213409C1551137D2E4A40
9563,9563,Entire home/apt,Amsterdam,Centrum West,24,5.0,3,132.0,0101000020E61000004F7974232C9A13409CA223B9FC2F4A40
9564,9564,Entire home/apt,Amsterdam,Centrum Oost,9,4.5,2,138.0,0101000020E6100000F69B89E9429C1340DA03ADC0902F4A40
9565,9565,Entire home/apt,Amsterdam,Westerpark,68,4.5,4,144.0,0101000020E610000016BF29AC54801340223317B83C304A40
9566,9566,Entire home/apt,Amsterdam,Westerpark,18,5.0,4,143.0,0101000020E6100000187C9A9317791340DAE21A9FC9304A40
9567,9567,Entire home/apt,Amsterdam,Westerpark,10,4.5,5,134.0,0101000020E61000008869DFDC5F7D134083A3E4D539304A40
9568,9568,Entire home/apt,Amsterdam,Westerpark,0,0.0,3,144.0,0101000020E6100000F661BD512B7C134044882B67EF304A40
9569,9569,Entire home/apt,Amsterdam,Westerpark,35,4.5,3,144.0,0101000020E6100000E2218C9FC67D13407364E597C1304A40
9570,9570,Entire home/apt,Amsterdam,Centrum West,2,0.0,2,144.0,0101000020E6100000C3D8429083821340BE50C07630304A40
9571,9571,Entire home/apt,Amsterdam,Westerpark,9,5.0,2,144.0,0101000020E610000003780B24287E1340446D1B4641304A40
9572,9572,Entire home/apt,Amsterdam,Westerpark,6,4.5,2,144.0,0101000020E610000099D36531B1791340768C2B2E8E304A40
9573,9573,Entire home/apt,Amsterdam,Westerpark,13,5.0,2,132.0,0101000020E61000004D689258527E134030849CF7FF314A40
9574,9574,Entire home/apt,Amsterdam,Centrum West,2,0.0,2,144.0,0101000020E610000042EA76F69587134068B114C957304A40
9575,9575,Entire home/apt,Amsterdam,Westerpark,5,5.0,4,144.0,0101000020E610000026E4839ECD7A134005A2276552314A40
9576,9576,Entire home/apt,Amsterdam,Westerpark,42,4.5,2,144.0,0101000020E61000005419C6DD207A134037FE4465C3304A40
9577,9577,Entire home/apt,Amsterdam,Westerpark,40,5.0,2,129.0,0101000020E61000004C16F71F997E1340E96514CB2D314A40
9578,9578,Entire home/apt,Amsterdam,Bos en Lommer,13,5.0,4,138.0,0101000020E6100000116E32AA0C73134081CD397826304A40
9579,9579,Entire home/apt,Amsterdam,Bos en Lommer,24,5.0,2,131.0,0101000020E6100000AFB321FFCC601340D7BD158909304A40
9580,9580,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,2,132.0,0101000020E61000002EC6C03A8E6F1340064A0A2C802F4A40
9581,9581,Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,5.0,2,132.0,0101000020E61000008C0FB3976D671340744012F6ED2E4A40
9582,9582,Entire home/apt,Amsterdam,De Baarsjes / Oud West,51,5.0,3,138.0,0101000020E6100000E6400FB56D6813408FE1B19FC52E4A40
9583,9583,Entire home/apt,Amsterdam,De Baarsjes / Oud West,43,5.0,3,144.0,0101000020E6100000A54DD53DB2691340E9EFA5F0A02F4A40
9584,9584,Entire home/apt,Amsterdam,De Baarsjes / Oud West,14,5.0,2,132.0,0101000020E610000045A165DD3F661340A54DD53DB22F4A40
9585,9585,Entire home/apt,Amsterdam,Bos en Lommer,14,5.0,2,143.0,0101000020E6100000D0251C7A8B6713407903CC7C07314A40
9586,9586,Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,5.0,2,144.0,0101000020E6100000971E4DF5646E134005F86EF3C62F4A40
9587,9587,Entire home/apt,Amsterdam,Bos en Lommer,14,4.5,4,131.0,0101000020E61000005DF8C1F9D46113400801F9122A304A40
9588,9588,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,3,144.0,0101000020E6100000A297512CB7741340020CCB9F6F2F4A40
9589,9589,Entire home/apt,Amsterdam,De Baarsjes / Oud West,44,5.0,2,144.0,0101000020E610000037363B527D7713405E6919A9F72E4A40
9590,9590,Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,5.0,2,144.0,0101000020E61000005DA5BBEB6C68134091B6F1272A2F4A40
9591,9591,Entire home/apt,Amsterdam,Slotervaart,3,4.5,2,132.0,0101000020E61000006D91B41B7D5C1340BE4EEACBD22E4A40
9592,9592,Entire home/apt,Amsterdam,Bos en Lommer,1,0.0,4,139.0,0101000020E6100000C4B46FEEAF6E134058E6ADBA0E314A40
9593,9593,Entire home/apt,Amsterdam,Bos en Lommer,17,5.0,3,144.0,0101000020E6100000E4A08499B66F134081CB63CDC8304A40
9594,9594,Entire home/apt,Amsterdam,Bos en Lommer,9,4.5,4,144.0,0101000020E61000008CF2CCCB61671340A1F5F065A2304A40
9595,9595,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,5.0,2,134.0,0101000020E6100000C2A4F8F8846C13408E942D92762F4A40
9596,9596,Entire home/apt,Amsterdam,Bos en Lommer,61,4.5,3,132.0,0101000020E610000053B4722F306B1340D86322A5D9304A40
9597,9597,Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,4.5,2,138.0,0101000020E6100000CF2EDFFAB06E1340DD41EC4CA12F4A40
9598,9598,Entire home/apt,Amsterdam,Bos en Lommer,10,4.5,4,129.0,0101000020E6100000BA6587F8876D134011E4A08499304A40
9599,9599,Entire home/apt,Amsterdam,Bos en Lommer,4,5.0,2,134.0,0101000020E6100000C571E0D572671340F08AE07F2B314A40
9600,9600,Entire home/apt,Amsterdam,Bos en Lommer,3,5.0,3,127.0,0101000020E6100000647616BD5361134042EE224C51304A40
9601,9601,Entire home/apt,Amsterdam,Geuzenveld / Slotermeer,22,5.0,3,126.0,0101000020E6100000056D72F8A4331340D671FC5069304A40
9602,9602,Entire home/apt,Amsterdam,Bos en Lommer,31,4.5,4,132.0,0101000020E61000007F83F6EAE361134021AF0793E22F4A40
9603,9603,Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,5.0,2,132.0,0101000020E6100000202A8D98D9671340C1C6F5EFFA2E4A40
9604,9604,Entire home/apt,Amsterdam,Bos en Lommer,1,0.0,4,138.0,0101000020E610000000C974E8F45C134025CD1FD3DA304A40
9605,9605,Entire home/apt,Amsterdam,Bos en Lommer,29,5.0,2,138.0,0101000020E610000062D7F6764B7213405B9544F641304A40
9606,9606,Entire home/apt,Amsterdam,Bos en Lommer,5,4.0,2,138.0,0101000020E6100000E1D231E7195B13407DCF488446304A40
9607,9607,Entire home/apt,Amsterdam,Bos en Lommer,1,0.0,2,127.0,0101000020E6100000FBB1497EC45F13403927F6D03E304A40
9608,9608,Entire home/apt,Amsterdam,Bos en Lommer,9,5.0,2,132.0,0101000020E610000020CF2EDFFA601340A032FE7DC62F4A40
9609,9609,Entire home/apt,Amsterdam,De Baarsjes / Oud West,16,5.0,2,132.0,0101000020E61000002A0307B474651340D15966118A2F4A40
9610,9610,Entire home/apt,Amsterdam,Bos en Lommer,18,5.0,2,132.0,0101000020E6100000E0F60489ED5E1340B5FCC0559E304A40
9611,9611,Entire home/apt,Amsterdam,Bos en Lommer,2,0.0,2,138.0,0101000020E6100000228AC91B60661340E9279CDD5A304A40
9612,9612,Entire home/apt,Amsterdam,Centrum Oost,2,0.0,2,126.0,0101000020E6100000492A53CC41901340D0EFFB372F2E4A40
9613,9613,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,20,5.0,3,144.0,0101000020E61000002F185C73477F1340CAFE791A302C4A40
9614,9614,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,7,4.5,2,144.0,0101000020E61000004BB1A371A87F1340560F98874C2D4A40
9615,9615,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,5.0,4,144.0,0101000020E6100000030B60CAC0911340C007AF5DDA2C4A40
9616,9616,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,4,5.0,2,127.0,0101000020E610000000AC8E1CE98C13409E978A8D792D4A40
9617,9617,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,2,0.0,2,143.0,0101000020E6100000C45A7C0A8091134017BB7D56992D4A40
9618,9618,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,3,5.0,2,144.0,0101000020E610000094A300513083134018416326512D4A40
9619,9619,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,2,132.0,0101000020E61000004ED026874F8A1340B5FAEAAA402D4A40
9620,9620,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,2,144.0,0101000020E6100000D40D1478277F13402AABE97AA22D4A40
9621,9621,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,4,143.0,0101000020E6100000293FA9F6E9881340B0C91AF5102D4A40
9622,9622,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,2,144.0,0101000020E61000007381CB63CD781340A69C2FF65E2E4A40
9623,9623,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,1,0.0,2,144.0,0101000020E6100000043C69E1B27A1340E99C9FE2382C4A40
9624,9624,Entire home/apt,Amsterdam,Buitenveldert / Zuidas,1,0.0,2,144.0,0101000020E6100000CC9A58E02B7A1340DD0C37E0F32B4A40
9625,9625,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,2,0.0,2,144.0,0101000020E610000053758F6CAE7A1340862172FA7A2C4A40
9626,9626,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,9,4.5,2,132.0,0101000020E61000008ACDC7B5A1821340555051F52B2D4A40
9627,9627,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,2,132.0,0101000020E610000095F0845E7F8213409911DE1E842C4A40
9628,9628,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,18,4.5,3,131.0,0101000020E61000006117450F7C7C1340C3499A3FA62D4A40
9629,9629,Entire home/apt,Amsterdam,Westerpark,4,5.0,2,132.0,0101000020E6100000F6B6990AF1781340751DAA29C9304A40
9630,9630,Entire home/apt,Amsterdam,Westerpark,1,0.0,3,144.0,0101000020E6100000C15774EB357D1340FF3F4E9830304A40
9631,9631,Entire home/apt,Amsterdam,Westerpark,18,4.5,4,129.0,0101000020E61000003718EAB0C27D13404AD05FE811314A40
9632,9632,Entire home/apt,Amsterdam,Westerpark,3,4.5,2,144.0,0101000020E61000009279E40F067E13409AEC9FA701314A40
9633,9633,Entire home/apt,Amsterdam,Westerpark,3,5.0,2,126.0,0101000020E61000006BB6F292FF791340AAD381ACA7304A40
9634,9634,Entire home/apt,Amsterdam,Westerpark,2,0.0,2,131.0,0101000020E6100000C619C39CA07D13401DB0ABC953304A40
9635,9635,Entire home/apt,Amsterdam,Westerpark,15,5.0,2,144.0,0101000020E6100000D4450A65E17B134008556AF640314A40
9636,9636,Entire home/apt,Amsterdam,Westerpark,7,4.0,4,144.0,0101000020E610000009168733BF7A134053AF5B04C6304A40
9637,9637,Entire home/apt,Amsterdam,Westerpark,7,5.0,2,132.0,0101000020E6100000E1D40792777E13400D39B69E21324A40
9638,9638,Entire home/apt,Amsterdam,Westerpark,46,5.0,2,132.0,0101000020E61000009357E718907D1340A62BD8463C314A40
9639,9639,Entire home/apt,Amsterdam,Westerpark,22,5.0,2,143.0,0101000020E61000003F3A75E5B37C134034BE2F2E55314A40
9640,9640,Entire home/apt,Amsterdam,Westerpark,8,5.0,2,144.0,0101000020E610000087E0B88C9B7A13406479573D60304A40
9641,9641,Entire home/apt,Amsterdam,Westerpark,14,4.5,2,144.0,0101000020E61000006901DA56B37E134015E63DCE34314A40
9642,9642,Entire home/apt,Amsterdam,Westerpark,3,4.5,2,144.0,0101000020E61000001C7C6132558013405A492BBEA1304A40
9643,9643,Entire home/apt,Amsterdam,Westerpark,67,5.0,2,138.0,0101000020E6100000842EE1D05B7C134010AE80423D314A40
9644,9644,Entire home/apt,Amsterdam,Westerpark,7,4.5,2,133.0,0101000020E61000000EDDEC0F947B13400740DCD5AB304A40
9645,9645,Entire home/apt,Amsterdam,Westerpark,35,5.0,2,126.0,0101000020E610000005C078060D7D1340910DA48B4D314A40
9646,9646,Entire home/apt,Amsterdam,Westerpark,1,0.0,4,144.0,0101000020E6100000D714C8EC2C7A13403A94A12AA6304A40
9647,9647,Entire home/apt,Amsterdam,Westerpark,16,5.0,2,144.0,0101000020E6100000B37DC85BAE7E1340581D39D219324A40
9648,9648,Entire home/apt,Amsterdam,Westerpark,3,4.5,3,129.0,0101000020E6100000293FA9F6E97813406403E962D3304A40
9649,9649,Entire home/apt,Amsterdam,Westerpark,17,5.0,2,132.0,0101000020E6100000268DD13AAA7A1340371B2B31CF304A40
9650,9650,Entire home/apt,Amsterdam,Westerpark,0,0.0,2,144.0,0101000020E6100000DEACC1FBAA7C134014B35E0CE5304A40
9651,9651,Entire home/apt,Amsterdam,Centrum West,1,0.0,2,144.0,0101000020E61000002EC72B103D8913409D0E643DB5304A40
9652,9652,Entire home/apt,Amsterdam,Westerpark,1,0.0,4,141.0,0101000020E61000003E03EACDA8891340D1419770E8314A40
9653,9653,Entire home/apt,Amsterdam,Westerpark,17,5.0,2,144.0,0101000020E61000001250E10852791340C9022670EB304A40
9654,9654,Entire home/apt,Amsterdam,Westerpark,11,5.0,2,144.0,0101000020E6100000F7562426A8811340A4A99ECC3F324A40
9655,9655,Entire home/apt,Amsterdam,Westerpark,13,5.0,2,132.0,0101000020E61000007689EAAD817D1340FD6CE4BA29314A40
9656,9656,Entire home/apt,Amsterdam,Westerpark,5,5.0,2,133.0,0101000020E61000008A3DB48F157C1340ADDC0BCC0A314A40
9657,9657,Entire home/apt,Amsterdam,Westerpark,24,5.0,2,144.0,0101000020E61000002D944C4EED7C1340E08101840F314A40
9658,9658,Entire home/apt,Amsterdam,Westerpark,4,4.5,3,131.0,0101000020E6100000DD239BABE6791340D6C743DFDD304A40
9659,9659,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5.0,2,132.0,0101000020E610000011C64FE3DE7C1340FCE07CEA582F4A40
9660,9660,Entire home/apt,Amsterdam,Centrum West,6,4.5,2,126.0,0101000020E610000056BB26A4358613404626E0D748304A40
9661,9661,Entire home/apt,Amsterdam,Westerpark,0,0.0,2,144.0,0101000020E610000089B3226AA27F13403C4F3C670B304A40
9662,9662,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,2,144.0,0101000020E6100000D2FD9C82FC7C1340DEC7D11C592F4A40
9663,9663,Entire home/apt,Amsterdam,Centrum West,2,0.0,4,144.0,0101000020E610000089D2DEE00B831340882CD2C43B304A40
9664,9664,Entire home/apt,Amsterdam,Centrum West,13,5.0,2,144.0,0101000020E61000009677D503E6811340EB1C03B2D72F4A40
9665,9665,Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,4.5,3,144.0,0101000020E6100000C1374D9F1D801340707D586FD42E4A40
9666,9666,Entire home/apt,Amsterdam,Westerpark,3,5.0,2,144.0,0101000020E6100000DF180280637F1340984D8061F92F4A40
9667,9667,Entire home/apt,Amsterdam,Westerpark,18,5.0,2,138.0,0101000020E610000014252191B6811340F0366F9C14304A40
9668,9668,Entire home/apt,Amsterdam,De Baarsjes / Oud West,20,5.0,2,144.0,0101000020E6100000D05E7D3CF47D13406005F86EF32E4A40
9669,9669,Entire home/apt,Amsterdam,De Baarsjes / Oud West,9,5.0,3,144.0,0101000020E6100000E19A3BFA5F7E134094111780462F4A40
9670,9670,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,2,139.0,0101000020E61000002A3927F6D07E1340B3B45373B92F4A40
9671,9671,Entire home/apt,Amsterdam,De Baarsjes / Oud West,28,4.5,4,144.0,0101000020E61000004D13B69F8C811340A2D11DC4CE2E4A40
9672,9672,Entire home/apt,Amsterdam,Westerpark,6,5.0,2,132.0,0101000020E61000007F129F3BC17E1340C576F700DD2F4A40
9673,9673,Entire home/apt,Amsterdam,Centrum West,31,4.5,2,143.0,0101000020E610000076A565A4DE831340DC63E94317304A40
9674,9674,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,2,138.0,0101000020E61000008BC6DADFD97E1340B5FF01D6AA2F4A40
9675,9675,Entire home/apt,Amsterdam,Westerpark,14,5.0,3,144.0,0101000020E6100000A75D4C33DD7B1340DFDFA0BDFA304A40
9676,9676,Entire home/apt,Amsterdam,Westerpark,19,4.5,2,143.0,0101000020E6100000BFF2203D457E1340F5D555815A304A40
9677,9677,Entire home/apt,Amsterdam,Centrum West,11,4.5,2,132.0,0101000020E6100000295DFA97A48213401990BDDEFD2F4A40
9678,9678,Entire home/apt,Amsterdam,De Baarsjes / Oud West,48,4.5,2,126.0,0101000020E610000040A19E3E027F13404F93196F2B2F4A40
9679,9679,Entire home/apt,Amsterdam,Centrum West,17,5.0,2,130.0,0101000020E6100000D49CBCC8048C1340897D022846304A40
9680,9680,Entire home/apt,Amsterdam,Westerpark,1,0.0,2,132.0,0101000020E61000006F4562821A7E134016A6EF3504314A40
9681,9681,Entire home/apt,Amsterdam,Centrum West,0,0.0,4,143.0,0101000020E6100000CFD90242EB811340F418E599972F4A40
9682,9682,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,3,144.0,0101000020E6100000170FEF39B07C13405589B2B7942F4A40
9683,9683,Entire home/apt,Amsterdam,Centrum West,0,0.0,2,143.0,0101000020E6100000F778211D1E82134010ECF82F10304A40
9684,9684,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,3,132.0,0101000020E6100000BB7D5699297D1340613255302A2F4A40
9685,9685,Entire home/apt,Amsterdam,Centrum West,1,0.0,3,144.0,0101000020E610000065E256410C841340BFF4F6E7A22F4A40
9686,9686,Entire home/apt,Amsterdam,Westerpark,5,4.5,3,129.0,0101000020E6100000E8BCC62E517D1340F46A80D250314A40
9687,9687,Entire home/apt,Amsterdam,Centrum West,38,4.5,2,144.0,0101000020E61000008C683BA6EE8A13407D91D096732F4A40
9688,9688,Entire home/apt,Amsterdam,Westerpark,0,0.0,2,144.0,0101000020E6100000284696CCB17C1340465B9544F62F4A40
9689,9689,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.0,2,144.0,0101000020E6100000C93EC8B26082134030D978B0C52E4A40
9690,9690,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,4.0,4,144.0,0101000020E61000009FAA4203B17C13402F35423F532F4A40
9691,9691,Entire home/apt,Amsterdam,Centrum West,6,4.5,2,144.0,0101000020E6100000E8120EBDC58313404F401361C32F4A40
9692,9692,Entire home/apt,Amsterdam,Westerpark,6,5.0,2,143.0,0101000020E6100000336E6AA0F97C13408881AE7D01314A40
9693,9693,Entire home/apt,Amsterdam,Westerpark,28,4.5,2,132.0,0101000020E61000003674B33F507E1340AC55BB26A4314A40
9694,9694,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,5.0,2,132.0,0101000020E6100000C72C7B12D87C13402D93E1783E2F4A40
9695,9695,Entire home/apt,Amsterdam,Westerpark,55,4.5,3,131.0,0101000020E610000036B1C057747B13402502D53F88304A40
9696,9696,Entire home/apt,Amsterdam,Westerpark,19,5.0,2,131.0,0101000020E610000089F02F82C67C1340849CF7FF71304A40
9697,9697,Entire home/apt,Amsterdam,Centrum West,16,4.5,2,144.0,0101000020E61000009755D80C70811340FAB7CB7EDD2F4A40
9698,9698,Entire home/apt,Amsterdam,De Baarsjes / Oud West,31,5.0,2,138.0,0101000020E61000007CB5A338477D134033C51C041D2F4A40
9699,9699,Entire home/apt,Amsterdam,Westerpark,8,5.0,2,144.0,0101000020E6100000EE21E17B7F83134032ACE28DCC314A40
9700,9700,Entire home/apt,Amsterdam,Westerpark,0,0.0,2,144.0,0101000020E6100000F04DD367077C1340FAD2DB9F8B304A40
9701,9701,Entire home/apt,Amsterdam,Westerpark,11,5.0,2,144.0,0101000020E61000006EDE3829CC7B1340E6E8F17B9B304A40
9702,9702,Entire home/apt,Amsterdam,Westerpark,12,5.0,2,131.0,0101000020E610000083A279008B7C134026378AAC35324A40
9703,9703,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,2,130.0,0101000020E610000090696D1ADB7B13402C0FD253E42E4A40
9704,9704,Entire home/apt,Amsterdam,Centrum West,7,4.0,2,144.0,0101000020E6100000191C25AFCE81134015A930B610304A40
9705,9705,Entire home/apt,Amsterdam,Centrum West,17,5.0,4,144.0,0101000020E6100000A3772AE09E97134071FF91E9D02F4A40
9706,9706,Entire home/apt,Amsterdam,Westerpark,19,5.0,2,138.0,0101000020E61000008881AE7D017D13405ABC581822314A40
9707,9707,Entire home/apt,Amsterdam,De Baarsjes / Oud West,29,5.0,2,141.0,0101000020E61000004B92E7FA3E7C134084D90418962F4A40
9708,9708,Entire home/apt,Amsterdam,Centrum West,13,4.5,2,132.0,0101000020E6100000EBA7FFACF9811340C9E9EBF99A2F4A40
9709,9709,Entire home/apt,Amsterdam,Westerpark,40,5.0,2,132.0,0101000020E610000084D4EDEC2B7F1340D5D0066003304A40
9710,9710,Entire home/apt,Amsterdam,Centrum West,0,0.0,2,144.0,0101000020E6100000882B67EF8C861340E3E13D07962F4A40
9711,9711,Entire home/apt,Amsterdam,Centrum West,0,0.0,3,131.0,0101000020E6100000E7FD7F9C30911340B285200725304A40
9712,9712,Entire home/apt,Amsterdam,Westerpark,14,4.0,4,131.0,0101000020E61000000A48FB1F607D13406B7EFCA545314A40
9713,9713,Entire home/apt,Amsterdam,Westerpark,2,0.0,2,144.0,0101000020E610000091990B5C1E7B13403DB5FAEAAA304A40
9714,9714,Entire home/apt,Amsterdam,Centrum West,2,0.0,2,134.0,0101000020E61000001E882CD2C48B1340810871E5EC2F4A40
9715,9715,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5.0,2,138.0,0101000020E610000098FC4FFEEE7D1340F41ABB44F52E4A40
9716,9716,Entire home/apt,Amsterdam,Westerpark,7,5.0,2,132.0,0101000020E6100000E6CDE15AED8113405B61FA5E43304A40
9717,9717,Entire home/apt,Amsterdam,Centrum West,0,0.0,2,141.0,0101000020E6100000D4B66114048F1340A9A10DC006304A40
9718,9718,Entire home/apt,Amsterdam,Westerpark,14,4.5,2,131.0,0101000020E6100000B2101D02478213404B75012F33304A40
9719,9719,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,2,131.0,0101000020E6100000E3FF8EA8507D1340BB9A3C65352F4A40
9720,9720,Entire home/apt,Amsterdam,Westerpark,30,5.0,2,133.0,0101000020E6100000FCC74274087C1340295E656D53304A40
